UANUM,UANAME,4 Week Rate,Latitude,Longitude
48043,"Laurel, MS",2323.3333333333,31.693888899999997,-89.1305556
48070,"Laurel, MT",9423.3333333333,45.6691667,-108.77083329999999
48151,"Laurens, SC",1400.0,34.4988889,-82.0144444
48178,"Laurinburg, NC",1250.0,34.773888899999996,-79.4630556
48205,"Laurium, MI",2956.25,47.2375,-88.4430556
48232,"Lawrence, KS",2700.0,38.9716667,-95.235
48313,"Lawrenceburg--Greendale--Aurora, IN",25050.0,39.0569444,-84.90138890000001
48259,"Lawrenceburg, KY",2762.5,38.0372222,-84.8966667
48286,"Lawrenceburg, TN",7110.0,35.2422222,-87.3347222
48340,"Lawrenceville, IL",1144.4444444445,38.7291667,-87.68166670000001
48367,"Lawrenceville, VA",3112.5,36.7575,-77.8472222
48394,"Lawton, OK",27552.3076923077,34.608611100000005,-98.39
48988,"Le Mars, IA",700.0,42.7941667,-96.1652778
49123,"Le Roy, IL",4696.5,40.351944399999994,-88.7641667
49150,"Le Roy, NY",2983.3333333333007,42.978333299999996,-77.9844444
49177,"Le Sueur, MN",1388.3333333332998,44.461388899999996,-93.915
48421,"Lead, SD",1090.0,44.3522222,-103.76472220000001
48448,"Leadville, CO",1550.0,39.2508333,-106.29194440000002
48475,"Leavenworth, KS",1066.6666666667,39.311111100000005,-94.92222220000001
48485,"Leavenworth, WA",2527.7777777778,47.596388899999994,-120.66027779999999
48728,"Lebanon--Hanover, NH--VT",11299.875,33.8333,35.8333
48502,"Lebanon, IN",24887.8,40.048333299999996,-86.4691667
48529,"Lebanon, KY",2025.0,37.5697222,-85.25277779999999
48556,"Lebanon, MO",1266.6666666667,37.680555600000005,-92.6636111
48637,"Lebanon, OR",2100.0,44.536666700000005,-122.90583329999998
48664,"Lebanon, PA",4133.6666666667,40.3408333,-76.4116667
48691,"Lebanon, TN",19616.6666666667,36.2080556,-86.2911111
48718,"Lebanon, VA",8190.3529411765,36.900833299999995,-82.08027779999999
48745,"Lee, MA",6766.666666666701,42.3041667,-73.24861109999999
48826,"Lee's Summit, MO",3058.75,37.911944399999996,-90.7080556
48799,"Leesburg--Eustis--Tavares, FL",3110.0,28.803888899999997,-81.7258333
48785,"Leesburg, GA",4840.0,31.731944399999996,-84.1708333
48853,"Leesville, LA",2100.0,31.1433333,-93.2608333
48934,"Leitchfield, KY",750.0,37.48,-86.29388890000001
48961,"Leland, MS",2937.2,33.4052778,-90.8975
49042,"Lemoore Station, CA",6351.75,36.262448,-119.907552
49069,"Lena, IL",1473.125,42.3794444,-89.82222220000001
49096,"Leominster--Fitchburg, MA",13230.0,42.5833333,-71.80277779999999
49109,"Leonardtown, MD",3500.0,38.2911111,-76.6361111
49204,"Levelland, TX",952.5,33.5872222,-102.3775
49231,"Lewes, DE",6486.666666666701,38.77444439999999,-75.13972220000001
49258,"Lewisburg, TN",2712.5,35.4491667,-86.7888889
49285,"Lewisburg, WV",4595.0,37.8016667,-80.4458333
49312,"Lewiston, ID--WA",1353.3333333333,46.4166667,-117.01666670000002
49339,"Lewiston, ME",2300.0,44.1002778,-70.2152778
49366,"Lewistown, MT",9423.3333333333,47.0625,-109.4275
49393,"Lewistown, PA",3375.0,40.599166700000005,-77.57166670000001
49594,"Lexington Park--California--Chesapeake Ranch Estates, MD",3500.0,38.3461111,-76.4180556
49582,"Lexington-Fayette, KY",750.0,38.040584,-84.503716
49447,"Lexington, MO",1500.0,39.1847222,-93.8797222
49474,"Lexington, NE",1064.6666666667,40.7808333,-99.7411111
49528,"Lexington, TN",2662.5,35.650833299999995,-88.3933333
49555,"Lexington, VA",1250.0,37.783888899999994,-79.4430556
49609,"Libby, MT",1116.6666666667,48.3883333,-115.555
49636,"Liberal, KS",1050.0,37.0430556,-100.9205556
49663,"Liberty, NY",3360.0,41.8011111,-74.7469444
49690,"Liberty, TX",69809.7222222222,30.0577778,-94.7952778
49717,"Ligonier, IN",2700.0,41.4658333,-85.5875
49744,"Ligonier, PA",10437.8333333333,40.243055600000005,-79.23777779999999
49771,"Lihue, HI",114990.576923077,21.9811111,-159.3711111
49798,"Lillington, NC",4629.5454545454995,35.3991667,-78.81611109999999
49852,"Lima, OH",1913.3333333332998,40.7425,-84.1052778
49960,"Lincoln City, OR",2100.0,44.9583333,-124.01666670000002
49906,"Lincoln, IL",4696.5,40.1483333,-89.3647222
49934,"Lincoln, ND",1695.0,46.7625,-100.7
49933,"Lincoln, NE",1482.75,40.8,-96.66666670000001
49987,"Lincolnton, NC",1053.8461538462,35.47361110000001,-81.2547222
50014,"Lindale--Hideaway, TX",3000.0,32.4902778,-95.4572222
50041,"Lindsay, CA",41198.0,36.203055600000006,-119.08722220000001
50068,"Lindsay, OK",27552.3076923077,34.8347222,-97.6022222
50095,"Lindsborg, KS",9540.0,38.5736111,-97.6741667
50122,"Lindstrom--Chisago City, MN",17447.5,45.373611100000005,-92.88972220000001
50149,"Linton, IN",937.5,39.0347222,-87.1658333
50176,"Lisbon, OH",15860.0,40.771944399999995,-80.7683333
50213,"Litchfield, CT",30846.875,41.7472222,-73.1891667
50230,"Litchfield, IL",2150.0,39.175277799999996,-89.6541667
50257,"Litchfield, MN",1190.0,45.1272222,-94.5277778
50311,"Little Falls, MN",2010.0,45.976388899999996,-94.3622222
50338,"Little Falls, NY",28526.0,43.0433333,-74.86
50392,"Little Rock, AR",4780.0,36.271666700000004,-93.8661111
50365,"Littlefield, TX",952.5,33.9172222,-102.3244444
50419,"Littlestown, PA",14705.8666666667,39.7444444,-77.0883333
50446,"Littleton, NH",2300.0,44.3061111,-71.7705556
50473,"Live Oak (Sutter County), CA",6363.0,39.275723,-121.65997
50500,"Live Oak, FL",5742.8571428571995,29.251944399999996,-82.11583329999999
50554,"Livermore Falls, ME",2300.0,44.4752778,-70.18861109999999
50527,"Livermore, CA",114990.576923077,37.6819444,-121.76694440000001
50608,"Livingston, MT",1750.0,45.6625,-110.5602778
50635,"Livingston, TN",2810.0,36.3833333,-85.3230556
50662,"Livingston, TX",2275.0,30.710833299999997,-94.9327778
50679,"Livonia, LA",16631.6153846154,30.558888899999996,-91.5558333
50716,"Llano, TX",2400.0,30.7591667,-98.6747222
50730,"Lochbuie, CO",13720.0,40.0072222,-104.7155556
50770,"Lock Haven, PA",2833.3333333333007,41.1369444,-77.44722220000001
50743,"Lockhart, TX",58266.6666666667,29.884722200000002,-97.66972220000001
50797,"Lockport, NY",30592.85,43.17055560000001,-78.6905556
50813,"Locust, NC",3430.0,35.2597222,-80.4255556
50851,"Lodi, CA",72659.7083333333,38.1302778,-121.27138889999999
50878,"Lodi, OH",3391.5,41.033333299999995,-82.01222220000001
50905,"Lodi, WI",1425.0,43.313888899999995,-89.52638890000001
50932,"Logan, OH",2000.0,39.54,-82.4072222
50959,"Logan, UT",1820.0,41.735555600000005,-111.8336111
50986,"Logan, WV",3214.25,37.84861110000001,-81.9936111
51013,"Logansport, IN",3033.3333333333007,40.7544444,-86.3566667
51026,"Lolo, MT",2185.0,46.758888899999995,-114.08
51040,"Lompoc, CA",38568.6923076923,34.639166700000004,-120.45694440000001
51131,"London--Corbin, KY",1200.0,36.9486111,-84.0969444
51121,"London, OH",2231.8181818182,39.8863889,-83.4483333
51142,"Long Beach, MD",3500.0,38.4608333,-76.4691667
51202,"Long Neck, DE",6486.666666666701,38.62,-75.1511111
51229,"Long Prairie, MN",1459.0,45.9747222,-94.86527779999999
51175,"Longmont, CO",800.0,40.1672222,-105.1013889
51256,"Longview, TX",5990.625,32.500555600000006,-94.74027779999999
51283,"Longview, WA--OR",43103.1818181818,46.1383333,-122.93694440000002
51310,"Lonoke, AR",11976.666666666699,34.783888899999994,-91.89972220000001
51322,"Lonsdale, MN",1700.0,44.480277799999996,-93.42833329999999
51337,"Loogootee, IN",937.5,38.6769444,-86.9141667
51364,"Lorain--Elyria, OH",110788.5625,41.368333299999996,-82.1077778
51418,"Los Alamos, NM",26946.8125,35.8880556,-106.3063889
51445,"Los Angeles--Long Beach--Anaheim, CA",,33.8352778,-117.9136111
51472,"Los Banos, CA",7955.0,37.0583333,-120.84888889999999
51499,"Los Lunas, NM",14180.0,34.8061111,-106.7327778
51513,"Los Molinos, CA",6363.0,40.0213889,-122.09916670000001
51580,"Louisa, KY--WV",8274.3333333333,38.1141667,-82.6033333
51607,"Louisburg, KS",60467.5,38.6194444,-94.6805556
51634,"Louisburg, NC",944.0,36.0988889,-78.3013889
51661,"Louisiana, MO",2996.1538461539008,39.4488889,-91.0513889
51688,"Louisville, GA",2625.0,33.001388899999995,-82.4113889
51742,"Louisville, MS",2405.8,33.123611100000005,-89.055
51755,"Louisville/Jefferson County, KY--IN",1127.1428571428999,38.252665,-85.75845600000001
51769,"Lovington, NM",2800.0,32.9438889,-103.3480556
51796,"Lowell, IN",140155.083333333,41.291388899999994,-87.4205556
51823,"Lowell, MI",1864.2857142857001,42.9336111,-85.3419444
51850,"Lowville, NY",500.0,43.786666700000005,-75.4922222
51877,"Lubbock, TX",8853.0,33.5777778,-101.85472220000001
51904,"Lucasville, OH",2400.0,38.8794444,-82.9969444
51920,"Lucedale, MS",13817.2727272727,30.925,-88.59
51958,"Ludington, MI",1837.5,43.9552778,-86.4525
51985,"Lufkin, TX",1983.3333333332998,31.338055600000004,-94.72888890000002
52001,"Lula, GA",3625.0,34.3875,-83.66638890000002
52039,"Luling, TX",58266.6666666667,29.6802778,-97.6472222
52066,"Lumberton, NC",1983.3333333332998,34.618055600000005,-79.0088889
52093,"Luray, VA",2812.5,38.6652778,-78.4597222
52147,"Luverne, MN",20318.8333333333,43.654166700000005,-96.2125
52174,"Lykens, PA",3400.0,40.5666667,-76.7008333
52201,"Lynchburg, VA",4321.7647058823995,37.413611100000004,-79.1425
52228,"Lynden, WA",2750.0,48.9466667,-122.45083329999999
52255,"Lyndonville, VT",2300.0,44.5336111,-72.00361109999999
52309,"Lyons, KS",9540.0,38.345,-98.20138890000001
52341,"Lytle, TX",50783.3333333333,29.233055600000004,-98.79611109999999
52352,"Mabton, WA",5660.0,46.215,-119.99555559999999
52417,"Macclenny, FL",25723.125,30.281944399999997,-82.12222220000001
52660,"Mackinaw, IL",2912.0,40.536944399999996,-89.3575
52795,"Macomb, IL",2187.5,40.459166700000004,-90.6716667
52822,"Macon, GA",4840.0,32.8405556,-83.6325
52876,"Macon, MO",1425.0,39.7422222,-92.4725
52849,"Macon, MS",4601.5,33.105277799999996,-88.5608333
52984,"Madera, CA",8432.0,36.961388899999996,-120.05972220000001
53011,"Madill, OK",1460.0,34.0902778,-96.7713889
53038,"Madison, FL",2045.0,30.469166700000002,-83.41305559999999
53065,"Madison, GA",1000.0,33.595555600000004,-83.4680556
53092,"Madison, IN--KY",2025.0,37.669000000000004,-84.6514
53146,"Madison, SD",1130.0,44.006111100000005,-97.11361109999999
53200,"Madison, WI",1960.0,43.0730556,-89.4011111
53173,"Madison, WV",3214.25,38.0669444,-81.8194444
53227,"Madisonville, KY",2899.5,37.328055600000006,-87.49888890000001
53254,"Madisonville, TN",1234.375,35.519722200000004,-84.36361109999999
53281,"Madisonville, TX",2275.0,30.9497222,-95.9113889
53308,"Madras, OR",43103.1818181818,44.6336111,-121.12833329999998
53335,"Magee, MS",500.0,31.873611100000005,-89.73361109999999
53362,"Magnolia, AR",1828.0,33.26694439999999,-93.2391667
53372,"Magnolia, TX",2275.0,30.2091667,-95.7505556
53416,"Mahomet, IL",2500.0,40.1952778,-88.4041667
53443,"Maiden, NC",1053.8461538462,35.5755556,-81.21194440000001
53470,"Malakoff, TX",3000.0,32.169444399999996,-96.01222220000001
53497,"Malden, MO",3000.0,36.5569444,-89.96638890000001
53524,"Malone, NY",2478.5714285714002,44.84861110000001,-74.2952778
53551,"Malvern, AR",1633.3333333332998,34.3622222,-92.81277779999999
53578,"Malvern, OH",3391.5,40.6916667,-81.1813889
53605,"Mammoth Lakes, CA",32460.75,37.648611100000004,-118.9711111
53632,"Mamou, LA",2327.2727272726997,30.633611100000003,-92.4191667
53659,"Manchester, GA",2750.0,32.8597222,-84.62
53686,"Manchester, IA",9709.3333333333,42.4841667,-91.45527779999999
53713,"Manchester, KY",1200.0,37.153611100000006,-83.7619444
53726,"Manchester, MD",14705.8666666667,39.66111110000001,-76.8852778
53740,"Manchester, NH",2300.0,42.9955556,-71.45527779999999
53767,"Manchester, TN",1010.3846153846,35.4816667,-86.0886111
53794,"Mandeville--Covington, LA",2185.6666666667,30.4752778,-90.1008333
53821,"Mangum, OK",600.0,34.8719444,-99.5038889
53848,"Manhattan, KS",1126.0,39.1836111,-96.5713889
53875,"Manila, AR",1455.7142857142999,35.88,-90.1669444
53902,"Manistee, MI",1837.5,44.2444444,-86.3241667
53929,"Manistique, MI",1540.0,45.9577778,-86.2461111
53956,"Manitowoc, WI",1785.0,44.0886111,-87.6575
53983,"Mankato, MN",1388.3333333332998,44.163611100000004,-93.9991667
54010,"Mannford, OK",14163.1578947368,36.1333333,-96.35416670000001
54037,"Manning, SC",966.6666666666999,33.695,-80.2111111
54050,"Manor, TX",58266.6666666667,30.340555600000005,-97.55666670000001
54064,"Mansfield, LA",7612.7777777778,32.0375,-93.7
54091,"Mansfield, OH",2373.0,40.7583333,-82.5155556
54118,"Mansfield, PA",6292.5,41.8072222,-77.07777779999999
54145,"Manteca, CA",10606.25,37.7975,-121.215
54199,"Manteo, NC",2200.0,35.908055600000004,-75.67611109999999
54226,"Manti, UT",8966.6666666667,39.2683333,-111.63611110000001
54253,"Many, LA",2400.0,31.568611100000002,-93.48388890000001
54280,"Maquoketa, IA",4451.052631579,42.0688889,-90.6655556
54295,"Marana West, AZ",23490.7619047619,32.436381,-111.22244199999999
54307,"Marathon, FL",76548.0,24.713333300000002,-81.0905556
54334,"Marble Falls, TX",56445.4545454545,30.578055600000003,-98.2725
54388,"Marengo, IL",7927.7777777778,42.248611100000005,-88.6083333
54415,"Marianna, AR",1539.75,34.773611100000004,-90.7575
54442,"Marianna, FL",17884.0,30.774166700000002,-85.22694440000001
54469,"Maricao, PR",5600.0,18.182777800000004,-66.9802778
54477,"Maricopa, AZ",123595.375,33.0580556,-112.04694440000002
54486,"Marietta, OH--WV",2315.0,39.4152778,-81.455
54496,"Marinette--Menominee, WI--MI",675.0,45.107763,-87.614274
54739,"Marion Oaks, FL",5742.8571428571995,29.008333299999997,-82.1833333
54577,"Marion, IN",1225.0,40.5583333,-85.6591667
54604,"Marion, KY",3255.4545454546,37.3327778,-88.08111109999999
54631,"Marion, NC",2100.0,35.6838889,-82.0094444
54658,"Marion, OH",2315.5,40.5886111,-83.12861109999999
54685,"Marion, SC",966.6666666666999,34.17805560000001,-79.4008333
54712,"Marion, VA",1629.8571428572,36.8347222,-81.515
54778,"Marks, MS",1267.6666666667,34.2563889,-90.2719444
54793,"Marksville, LA",6758.9473684211,31.1277778,-92.06611109999999
54820,"Marlin, TX",8230.0,31.306111100000003,-96.8977778
54847,"Marlow, OK",27552.3076923077,34.648055600000006,-97.95777779999999
54874,"Marquette, MI",2062.5,46.54361110000001,-87.39527779999999
54901,"Marseilles, IL",4696.5,41.3308333,-88.7080556
54928,"Marshall, IL",5048.6363636364,39.391388899999995,-87.6936111
54955,"Marshall, MI",2466.6666666667,42.2722222,-84.9633333
54982,"Marshall, MN",1130.0,44.44694439999999,-95.78805559999999
55009,"Marshall, MO",1437.5,39.1230556,-93.19666670000001
55036,"Marshall, TX",953.3333333333001,32.5447222,-94.3672222
55063,"Marshall, WI",2050.0,43.1683333,-89.0666667
55090,"Marshalltown, IA",36386.5625,42.0494444,-92.90777779999999
55117,"Marshfield, MO",5803.3076923077015,37.3386111,-92.9069444
55144,"Marshfield, WI",4675.625,44.6688889,-90.1716667
55171,"Martin, TN",1400.0,36.3433333,-88.85027779999999
55198,"Martinsburg, PA",46137.4166666667,40.311111100000005,-78.3244444
55225,"Martinsville, IN",7098.5714285714,39.4277778,-86.42833329999999
55252,"Martinsville, VA",2812.5,36.6913889,-79.8727778
55279,"Marysville, KS",5560.75,39.841111100000006,-96.6469444
55306,"Marysville, OH",1025.0,40.236388899999994,-83.3672222
55333,"Marysville, WA",2750.0,48.0519444,-122.1758333
55360,"Maryville, MO",2025.0,40.3461111,-94.87222220000001
55375,"Mascoutah, IL",6300.0,38.4902778,-89.7930556
55414,"Mason City, IA",500.0,43.153611100000006,-93.2008333
55441,"Masontown, PA",4283.5555555556,39.8466667,-79.9
55468,"Massena, NY",500.0,44.92805560000001,-74.8922222
55495,"Mathis, TX",10394.4285714286,28.094166700000002,-97.82777779999999
55522,"Mattawa, WA",5660.0,46.7380556,-119.9016667
55576,"Mattoon, IL",2270.0,39.48305560000001,-88.3727778
55603,"Mauldin--Simpsonville, SC",1800.0,34.7369444,-82.2544444
55684,"Mauston, WI",1425.0,43.7972222,-90.07722220000001
55738,"Mayag�ez, PR",5600.0,18.201346,-67.145152
55750,"Maybrook, NY",300105.0,41.4838889,-74.2180556
55765,"Mayfield, KY",1425.0,36.7416667,-88.6366667
55792,"Mayodan, NC",2812.5,36.4122222,-79.96722220000001
55819,"Maysville, KY--OH",2400.0,38.6411111,-83.7444444
55846,"Mayville, WI",123220.0,43.4941667,-88.54472220000001
55860,"Mazomanie, WI",1425.0,43.1766667,-89.79472220000001
52363,"McAlester, OK",1575.0,34.9333333,-95.7694444
52390,"McAllen, TX",3290.0,26.203055600000003,-98.22972220000001
52471,"McComb, MS",1057.0,31.243611100000003,-90.4530556
52498,"McConnelsville, OH",4000.0,39.648611100000004,-81.8533333
52525,"McCook, NE",1064.6666666667,40.201944399999995,-100.62527779999999
52552,"McFarland, CA",38568.6923076923,35.67805560000001,-119.22833329999999
52579,"McGehee, AR",2937.2,33.6288889,-91.39944440000001
52606,"McGregor, TX",8230.0,31.443888899999997,-97.40888890000001
52633,"McKenzie, TN",1400.0,36.1325,-88.51861109999999
52687,"McKinney, TX",78975.0,33.1975,-96.615
52714,"McLeansboro, IL",2286.0,38.0933333,-88.5355556
52741,"McMinnville, OR",2100.0,45.2102778,-123.1975
52768,"McMinnville, TN",1010.3846153846,35.6833333,-85.77
52903,"McPherson, KS",9540.0,38.3708333,-97.6638889
52930,"McRae, GA",1875.0,32.0677778,-82.9008333
55900,"Meadville, PA",6683.333333333299,41.641388899999995,-80.1516667
55927,"Mecca, CA",7587.5,33.5716667,-116.0763889
55981,"Medford, OR",3500.0,42.326666700000004,-122.87444440000002
56008,"Medford, WI",1852.1428571429,45.138611100000006,-90.34
56023,"Medical Lake, WA",12850.384615384599,47.5730556,-117.68111110000001
56035,"Medina, NY",2983.3333333333007,43.22,-78.38722220000001
56072,"Medina, TN",2662.5,35.8027778,-88.77472220000001
56089,"Melrose, MN",1897.0,45.6747222,-94.80722220000001
56116,"Memphis, TN--MS--AR",24436.5416666667,35.14944439999999,-90.04888890000001
56143,"Mena, AR",20325.1875,34.586111100000004,-94.2394444
56170,"Mendota, CA",8432.0,36.7536111,-120.38055559999998
56197,"Mendota, IL",7927.7777777778,41.5472222,-89.1175
56224,"Menomonie, WI",1702.8571428572,44.875555600000006,-91.9191667
56251,"Merced, CA",7955.0,37.3022222,-120.48194440000002
56278,"Mercer, PA",6683.333333333299,41.226944399999994,-80.24
56305,"Meridian, MS",2323.3333333333,32.3641667,-88.70361109999999
56359,"Merrill, WI",1852.1428571429,45.180555600000005,-89.6833333
56386,"Mescalero Park, TX",5600.0,30.586225,-96.307334
56413,"Mesquite, NV--AZ",3200.0,36.805555600000005,-114.06638889999999
56440,"Metamora, IL",2912.0,40.790555600000005,-89.3605556
56467,"Metropolis, IL",3255.4545454546,37.1511111,-88.7319444
56494,"Metter, GA",1375.0,32.396944399999995,-82.0602778
56521,"Mexia, TX",8230.0,31.6797222,-96.4819444
56548,"Mexico, MO",1718.1818181817996,39.1697222,-91.8827778
56575,"Meyersdale, PA",10437.8333333333,39.8136111,-79.025
56602,"Miami, FL",666.6666666666999,25.7738889,-80.1938889
56629,"Miami, OK",5455.88,36.874444399999994,-94.8772222
56656,"Michigan City--La Porte, IN--MI",2040.0,43.3504,-84.5603
56710,"Middlebury, IN",2700.0,41.675277799999996,-85.70611109999999
56737,"Middlebury, VT",2478.5714285714002,44.0152778,-73.1677778
56764,"Middlefield, OH",26454.6,41.46194439999999,-81.07388890000001
56791,"Middleport, OH--WV",61731.3333333333,39.0016667,-82.04888890000001
56818,"Middlesborough, KY--TN--VA",1675.625,36.607257000000004,-83.714285
56845,"Middletown, DE",6486.666666666701,39.4494444,-75.7166667
56872,"Middletown, IN",633.3333333333001,40.0572222,-85.5372222
56899,"Middletown, NY",300105.0,41.4458333,-74.4233333
56926,"Middletown, OH",18936.111111111102,39.515,-84.3983333
56953,"Middleville, MI",17107.2727272727,42.713055600000004,-85.46194440000001
56980,"Midland, MI",3980.0,43.61555560000001,-84.24722220000001
57007,"Midland, TX",1611.4285714285998,31.9972222,-102.0775
57061,"Mifflinburg, PA",3734.0,40.9175,-77.0480556
57069,"Mifflintown, PA",3375.0,40.5697222,-77.3972222
57079,"Milaca, MN",4690.0,45.7558333,-93.6541667
57088,"Milan, MI",4500.0,42.0852778,-83.6825
57115,"Milan, TN",2662.5,35.9197222,-88.7588889
57142,"Milbank, SD",950.0,45.2191667,-96.6352778
57169,"Miles City, MT",591.6666666666999,46.408333299999995,-105.84
57196,"Milford, DE",6486.666666666701,38.9125,-75.42833329999999
57206,"Milford, NJ--PA",3360.0,40.568611100000005,-75.095
57223,"Milledgeville, GA",1125.0,33.08,-83.23222220000001
57250,"Millen, GA",2625.0,32.8038889,-81.9494444
57277,"Millersburg, OH",2395.0,40.554444399999994,-81.9180556
57304,"Millersburg, PA",20275.0,40.539444399999994,-76.9611111
57331,"Millinocket, ME",2300.0,45.6572222,-68.7102778
57358,"Millsboro, DE",6486.666666666701,38.5913889,-75.29166670000001
57368,"Millsboro, PA",4283.5555555556,39.9866667,-79.9938889
57385,"Millstadt, IL",6300.0,38.461388899999996,-90.0916667
57439,"Milton--Lewisburg, PA",3734.0,40.9644444,-76.88472220000001
57395,"Milton, DE",6486.666666666701,38.7775,-75.3102778
57402,"Milton, VT",2478.5714285714002,44.6397222,-73.1108333
57466,"Milwaukee, WI",33104.0,43.038888899999996,-87.90638890000001
57493,"Minden, LA",7612.7777777778,32.6152778,-93.2866667
57520,"Minden, NE",1687.5,40.498611100000005,-98.9475
57547,"Mineola, TX",1195.0,32.66305560000001,-95.4880556
57574,"Mineral Wells, TX",1983.3333333332998,31.488333299999997,-94.9397222
57601,"Minerva, OH",3391.5,40.7297222,-81.1055556
57628,"Minneapolis--St. Paul, MN--WI",17447.5,44.938911,-93.117755
57682,"Minot AFB, ND",591.6666666666999,48.415751,-101.338672
57655,"Minot, ND",591.6666666666999,48.2325,-101.2958333
57709,"Mission Viejo--Lake Forest--San Clemente, CA",62375.0,33.4269444,-117.6111111
57736,"Missoula, MT",2185.0,46.8722222,-113.99305559999999
57763,"Missouri Valley, IA",3325.0,41.556388899999995,-95.8875
57790,"Mitchell, IN",2620.8333333333,38.7327778,-86.47361109999999
57817,"Mitchell, SD",1402.1428571429,43.709444399999995,-98.0294444
57844,"Moab, UT",2750.0,38.5733333,-109.54916670000001
57871,"Moapa Valley, NV",3200.0,36.2741667,-115.07055559999999
57898,"Moberly, MO",1425.0,39.4183333,-92.4380556
57925,"Mobile, AL",13817.2727272727,30.6941667,-88.0430556
57952,"Mobridge, SD",1695.0,45.5372222,-100.4275
57979,"Mocksville, NC",26900.0,35.89388889999999,-80.5616667
58006,"Modesto, CA",10606.25,37.639166700000004,-120.99583329999999
58020,"Mojave, CA",38568.6923076923,35.0525,-118.17305559999998
58033,"Molalla, OR",43103.1818181818,45.1475,-122.57583329999999
58060,"Momence, IL",140155.083333333,41.1666667,-87.66277779999999
58087,"Monahans, TX",2800.0,31.594166700000002,-102.8922222
58168,"Monessen--California, PA",42366.6666666667,40.0655556,-79.8919444
58195,"Monett, MO",5455.88,36.9288889,-93.9275
58249,"Monmouth--Independence, OR",2100.0,44.851388899999996,-123.18555559999999
58222,"Monmouth, IL",525.0,40.9113889,-90.6472222
58303,"Monroe, GA",1000.0,33.7947222,-83.7133333
58330,"Monroe, LA",4349.4166666667,32.5091667,-92.11916670000001
58357,"Monroe, MI",4866.6666666667,41.916388899999994,-83.3977778
58384,"Monroe, WI",1960.0,42.601111100000004,-89.6383333
58411,"Monroeville, AL",2568.0,31.5277778,-87.32472220000001
58428,"Mont Belvieu, TX",69809.7222222222,29.8475,-94.8905556
58420,"Montauk, NY",3830.0,41.0358333,-71.955
58546,"Monte Vista, CO",1550.0,37.5791667,-106.1475
58438,"Monterey, TN",2810.0,36.1475,-85.2683333
58469,"Montesano--Elma, WA",151865.05,47.0036111,-123.4075
58519,"Montevideo, MN",1130.0,44.9425,-95.7233333
58573,"Montezuma, GA",4840.0,32.305,-84.0275
58675,"Montgomery City, MO",1718.1818181817996,38.9775,-91.5047222
58600,"Montgomery, AL",10069.6666666667,32.3666667,-86.3
58627,"Montgomery, MN",1700.0,44.438888899999995,-93.58111109999999
58654,"Montgomery, PA",6292.5,41.1702778,-76.8772222
58664,"Montgomery, WV",3214.25,38.1802778,-81.32861109999999
58870,"Monticello--Big Lake, MN",4690.0,45.3325,-93.7458333
58708,"Monticello, AR",14883.333333333301,33.6288889,-91.7908333
58721,"Monticello, GA",1125.0,33.3047222,-83.6833333
58789,"Monticello, IA",9709.3333333333,42.2383333,-91.1869444
58735,"Monticello, IL",2500.0,40.0277778,-88.5733333
58762,"Monticello, IN",2375.0,40.7452778,-86.76472220000001
58816,"Monticello, KY",1200.0,36.8297222,-84.8491667
58843,"Monticello, NY",3360.0,41.65555560000001,-74.6897222
58924,"Montpelier, OH",1500.0,41.584444399999995,-84.6055556
58951,"Montrose, CO",2750.0,38.478333299999996,-107.87555559999998
58961,"Montrose, MN",1190.0,45.065,-93.9108333
58972,"Moodus, CT",3830.0,41.5027778,-72.4505556
59005,"Moore Haven, FL",22166.6666666667,26.8327778,-81.0933333
58992,"Moorefield, WV",2812.5,39.0622222,-78.9697222
59059,"Moorhead, MS",1355.5,33.45,-90.5055556
59098,"Moose Lake, MN",7396.0,46.4541667,-92.7616667
59113,"Mora, MN",1700.0,45.8769444,-93.29361109999999
59194,"Morehead City, NC",3267.4285714285998,34.722777799999996,-76.7263889
59167,"Morehead, KY",2400.0,38.1838889,-83.4327778
59221,"Morgan City, LA",1829.0,29.699166700000003,-91.2066667
59210,"Morgan, UT",1820.0,41.03611110000001,-111.6761111
59248,"Morganfield, KY",13915.2608695652,37.6833333,-87.91666670000001
59275,"Morgantown, WV",4283.5555555556,39.6294444,-79.95611109999999
59302,"Morrilton, AR",1600.0,35.150833299999995,-92.7438889
59329,"Morris, IL",140155.083333333,41.3572222,-88.42111109999999
59356,"Morris, MN",1459.0,45.586111100000004,-95.9136111
59383,"Morrison, IL",1473.125,41.8097222,-89.965
59410,"Morristown, TN",1675.625,36.21388889999999,-83.295
59437,"Morro Bay--Los Osos, CA",6351.75,35.311111100000005,-120.8313889
59464,"Morton, MS",13315.9090909091,32.3536111,-89.6544444
59491,"Moscow, ID",1360.0,46.7325,-116.99916670000002
59501,"Moscow, PA",39262.5,41.3366667,-75.51888890000001
59518,"Moses Lake, WA",5660.0,47.1302778,-119.27694440000002
59545,"Moulton, AL",5507.6923076922985,34.48111110000001,-87.2933333
59572,"Moultrie, GA",7500.0,31.1797222,-83.7891667
59605,"Moundville, AL",9227.8095238095,32.9975,-87.63
59815,"Mount Airy, NC--VA",26900.0,36.4991667,-80.6075
59827,"Mount Angel, OR",2100.0,45.0680556,-122.7988889
59842,"Mount Carmel, IL",1144.4444444445,38.4108333,-87.76138890000001
59896,"Mount Gilead, OH",5320.0,40.5491667,-82.8275
