UANUM,UANAME,4 Week Rate,Latitude,Longitude,PredictedStationCount,DiffPredictActual,PredictedPeoplePerStation,Population,PredictedStationsPerHousehold
6517,"Belle Glade, FL",85259.25,26.684166700000002,-80.6677778,0.72,0.72,0.72,24870,0.00010665086653829062
6571,"Belle Plaine, MN",1700.0,44.6227778,-93.7683333,0.88,-0.12,-0.06,6174,0.00038227628149435275
6436,"Bellefontaine, OH",1770.0,40.3611111,-83.75972220000001,1.24,-0.76,-0.253333333,13235,0.00023709369024856597
6463,"Bellefonte, PA",6285.714285714301,40.9133333,-77.77861109999999,0.02,0.02,0.02,12888,3.6913990402362496e-06
6598,"Bellevue, IA",4451.052631579,42.2586111,-90.42277779999999,0.02,0.02,0.02,2543,1.638001638001638e-05
6625,"Bellevue, OH",2373.0,41.273611100000004,-82.8416667,0.0,0.0,0.0,8413,0.0
6652,"Bellingham, WA",2750.0,48.7597222,-122.48694440000001,6.26,-1.74,-0.193333333,114473,0.0001348789106265621
6679,"Bellows Falls, VT--NH",5189.0833333333,43.1333333,-72.4444444,0.04,0.04,0.04,5713,1.6353229762878168e-05
6692,"Bells, TN",2662.5,35.711111100000004,-89.0875,0.0,0.0,0.0,4758,0.0
6706,"Bellville, TX",1328.5714285714,29.95,-96.2569444,0.18,0.18,0.18,4002,9.873834339001646e-05
6733,"Beloit, KS",1974.6,39.4561111,-98.1058333,0.0,0.0,0.0,3295,0.0
6760,"Beloit, WI--IL",1681.9230769230999,42.5083333,-89.0316667,1.14,0.14,0.07,63835,4.773069837548149e-05
6770,"Belterra, TX",58266.6666666667,30.189736,-97.98380999999999,1.7,1.7,1.7,3731,0.001281085154483798
6779,"Belton, SC",1800.0,34.5227778,-82.4944444,0.08,0.08,0.08,5443,3.408606731998296e-05
6787,"Belvidere, NJ--PA",3360.0,40.8297222,-75.0780556,0.12,0.12,0.12,3881,6.84931506849315e-05
6814,"Belzoni, MS",1355.5,33.1841667,-90.4891667,0.02,0.02,0.02,4702,1.2106537530266345e-05
6841,"Bemidji, MN",1761.25,47.47361110000001,-94.88,0.86,-0.14,-0.07,14626,0.00014891774891774893
6868,"Bend, OR",3500.0,44.0583333,-121.31416670000002,6.7,1.7,0.283333333,83794,0.0001948977514035547
6895,"Bennettsville, SC",1250.0,34.6172222,-79.685,0.7,-0.3,-0.15,13006,0.00018153526970954355
6922,"Bennington, VT",5189.0833333333,42.8780556,-73.19722220000001,0.28,-1.72,-0.573333333,12723,5.843071786310518e-05
6949,"Benson, AZ",23490.7619047619,31.9677778,-110.2938889,0.02,0.02,0.02,4036,1.1229646266142617e-05
6976,"Benson, MN",1897.0,45.315,-95.5997222,0.0,0.0,0.0,3191,0.0
7003,"Benson, NC",2908.5,35.381944399999995,-78.54888890000001,0.08,0.08,0.08,3107,6.739679865206403e-05
7111,"Benton City, WA",5660.0,46.2633333,-119.48666670000001,0.0,0.0,0.0,4140,0.0
7138,"Benton Harbor--St. Joseph--Fair Plain, MI",2712.5,42.08694439999999,-86.4558333,2.32,0.32,0.10666666699999999,61022,9.611401110282541e-05
7030,"Benton, IL",2286.0,37.9966667,-88.92,0.66,-0.34,-0.17,7778,0.00019578760011865917
7057,"Benton, KY",1706.25,36.8572222,-88.35027779999999,0.0,0.0,0.0,4447,0.0
7084,"Benton, LA",7612.7777777778,32.6947222,-93.7416667,0.18,0.18,0.18,5371,8.633093525179855e-05
7165,"Berea, KY",2025.0,37.568611100000005,-84.29638890000001,1.2,-0.8,-0.26666666699999997,15590,0.00020968023763760264
7192,"Berlin, NH",2300.0,44.468611100000004,-71.1855556,0.28,-4.72,-0.786666667,11159,5.72597137014315e-05
7219,"Berlin, WI",123220.0,43.96805560000001,-88.94333329999999,0.0,0.0,0.0,4891,0.0
7246,"Berne, IN",1736.0,40.6577778,-84.9519444,0.06,0.06,0.06,5490,2.7149321266968324e-05
7273,"Berrien Springs, MI",2712.5,41.946388899999995,-86.33888890000001,0.4,0.4,0.4,7358,0.00020070245860511792
7300,"Berryville, AR",4780.0,36.3647222,-93.56777779999999,0.0,0.0,0.0,4800,0.0
7327,"Berryville, VA",4200.0,39.1516667,-77.9825,0.04,0.04,0.04,4277,2.6402640264026404e-05
7354,"Bethany, MO",2025.0,40.2656,-94.0339,0.0,0.0,0.0,2652,0.0
7381,"Bethel, AK",3850.0,60.792222200000005,-161.7558333,0.92,0.92,0.92,4434,0.0006538734896943852
7408,"Bethel, OH",25050.0,38.9636111,-84.0808333,0.0,0.0,0.0,3239,0.0
7462,"Beulah, ND",591.6666666666999,47.2633333,-101.7775,0.0,0.0,0.0,2949,0.0
7489,"Bicknell, IN",937.5,38.7741667,-87.3077778,0.0,0.0,0.0,3217,0.0
7508,"Big Bear City, CA",23734.2857142857,34.2611111,-116.84416670000002,2.24,2.24,2.24,15873,0.00034664190653048595
7543,"Big Lake, TX",3376.9230769231,31.191388899999996,-101.46,0.0,0.0,0.0,2919,0.0
7597,"Big Pine Key, FL",16333.333333333301,24.6694444,-81.35416670000001,0.1,0.1,0.1,7540,3.168567807351078e-05
7624,"Big Rapids, MI",3185.0,43.6980556,-85.48361109999999,0.6,-0.4,-0.2,14241,0.00013590033975084939
7651,"Big Spring, TX",69809.7222222222,30.079722200000003,-95.4169444,0.48,-0.52,-0.26,27987,5.833029529711994e-05
7678,"Big Stone Gap, VA",8190.3529411765,36.881666700000004,-82.74722220000001,0.06,0.06,0.06,8240,1.9672131147540982e-05
7705,"Billings, MT",9423.3333333333,45.783333299999995,-108.5,1.46,1.46,1.46,114773,3.0225240145743622e-05
7732,"Binghamton, NY--PA",5100.0,42.09861110000001,-75.9183333,13.42,11.42,3.806666667,158084,0.00021009784735812132
7759,"Birch Bay, WA",3850.0,48.9180556,-122.74333329999999,1.04,0.04,0.02,12737,0.0001907207041995232
7786,"Birmingham, AL",64848.0,33.5205556,-86.8025,22.3,4.3,0.226315789,749495,7.507153677832016e-05
7813,"Bisbee, AZ",23490.7619047619,31.448055600000004,-109.92777779999999,0.04,0.04,0.04,5541,1.5754233950374165e-05
7824,"Biscoe, NC",1350.0,35.3597222,-79.78,0.02,0.02,0.02,2821,2.0986358866736622e-05
7840,"Bishop, CA",41198.0,37.3636111,-118.39416670000001,0.12,0.12,0.12,9935,2.898550724637681e-05
7867,"Bishop, TX",10394.4285714286,27.585833299999997,-97.79888890000001,0.0,0.0,0.0,3116,0.0
7894,"Bishopville, SC",966.6666666666999,34.21805560000001,-80.24861109999999,0.08,0.08,0.08,5391,7.414272474513439e-05
7921,"Bismarck, ND",1695.0,46.8083333,-100.7833333,6.24,5.24,2.62,81955,0.00017227099552757992
7975,"Black River Falls, WI",17447.5,44.861388899999994,-92.62361109999999,0.14,0.14,0.14,5677,6.003430531732419e-05
7948,"Blackfoot, ID",1050.0,43.1905556,-112.34416670000002,0.06,0.06,0.06,15352,1.1202389843166541e-05
8002,"Blacksburg, VA",4595.0,37.2294444,-80.4141667,6.1,-0.9,-0.1125,88542,0.00019192046312610118
8029,"Blackshear, GA",4100.8,31.3058333,-82.2422222,0.0,0.0,0.0,3873,0.0
8056,"Blackstone, VA",3112.5,37.0802778,-77.9975,0.22,0.22,0.22,3232,0.00016528925619834712
8083,"Blackwell, OK",3550.0,36.804444399999994,-97.2825,0.24,0.24,0.24,6916,8.202323991797676e-05
8137,"Blair, NE",3325.0,41.544444399999996,-96.12472220000001,0.1,0.1,0.1,7844,3.2776138970829235e-05
8164,"Blairsville, PA",8271.4285714286,40.4311111,-79.2611111,0.72,-0.28,-0.14,7060,0.00026115342763873776
8191,"Blakely, GA",17884.0,31.3775,-84.9341667,0.02,0.02,0.02,3748,1.350438892640108e-05
8209,"Blanchard, OK",27552.3076923077,35.1377778,-97.65777779999999,0.0,0.0,0.0,3434,0.0
8218,"Blanchester, OH",18936.111111111102,39.2930556,-83.9888889,0.0,0.0,0.0,4184,0.0
8245,"Blanding, UT",2750.0,37.6241667,-109.4775,0.02,0.02,0.02,3264,2.1505376344086024e-05
8272,"Blissfield, MI",2550.0,41.8325,-83.8625,0.1,0.1,0.1,3303,6.891798759476224e-05
8299,"Bloomer, WI",18778.4615384615,45.1002778,-91.48861109999999,0.02,0.02,0.02,3348,1.4609203798392987e-05
8326,"Bloomfield, IN",7098.5714285714,39.0269444,-86.9375,0.12,-0.88,-0.44,2521,0.00010647737355811889
8353,"Bloomfield, NM",2750.0,36.711111100000004,-107.9838889,0.18,0.18,0.18,9892,5.838469023678235e-05
8407,"Bloomington--Normal, IL",4696.5,40.514166700000004,-88.9905556,24.16,-8.84,-0.26,132600,0.00048246665069094977
8380,"Bloomington, IN",7098.5714285714,39.1652778,-86.52638890000001,4.92,-0.08,-0.013333333000000001,108657,0.00011717912687260342
8434,"Bloomsburg--Berwick, PA",2904.0,41.054444399999994,-76.23361109999999,1.34,1.34,1.34,53618,6.367005606766132e-05
8461,"Blountstown, FL",9471.6428571429,30.4433333,-85.0452778,0.0,0.0,0.0,4751,0.0
8488,"Blue Earth, MN",1388.3333333332998,43.6375,-94.10194440000001,0.0,0.0,0.0,3257,0.0
8515,"Bluefield, WV--VA",1629.8571428572,37.269722200000004,-81.2225,1.64,-0.36,-0.12,44092,8.881668020579474e-05
8542,"Bluffton, IN",12500.0,40.7386111,-85.1716667,0.16,0.16,0.16,9952,3.9341037619867225e-05
8569,"Bluffton, OH",1625.0,40.8952778,-83.88888890000001,0.04,0.04,0.04,4215,2.6109660574412533e-05
8623,"Blythe, CA--AZ",10553.5714285714,33.6102778,-114.59555559999998,0.26,0.26,0.26,12967,5.6289240095258714e-05
8650,"Blytheville, AR",1455.7142857142999,35.9272222,-89.91888890000001,0.24,0.24,0.24,18219,3.2926327342570994e-05
8677,"Boardman, OR",5660.0,45.84,-119.69944440000002,0.0,0.0,0.0,3362,0.0
8704,"Boerne, TX",50783.3333333333,29.794444399999996,-98.7316667,0.56,0.56,0.56,10467,0.00012364760432766617
8731,"Bogalusa, LA",1312.5,30.7908333,-89.84861109999999,0.1,0.1,0.1,12213,2.1668472372697727e-05
8749,"Boiling Spring Lakes, NC",4200.0,34.0302778,-78.0675,0.06,0.06,0.06,4397,2.8557829604950022e-05
8758,"Boiling Springs, NC",1053.8461538462,35.2541667,-81.66722220000001,0.54,0.54,0.54,4549,0.0004787234042553192
8785,"Boise City, ID",3920.0,43.61871,-116.214607,15.84,1.84,0.122666667,349684,0.00011392487000050346
8812,"Bolivar, MO",5803.3076923077015,37.6144444,-93.41027779999999,0.34,0.34,0.34,9693,9.191673425250068e-05
8839,"Bolivar, OH",3391.5,40.65,-81.45222220000001,0.12,0.12,0.12,3717,7.889546351084812e-05
8866,"Bolivar, TN",2662.5,35.256111100000005,-88.98777779999999,0.04,0.04,0.04,5394,2.570694087403599e-05
8893,"Bonadelle Ranchos-Madera Ranchos, CA",8432.0,36.9311111,-119.88055559999998,0.4,0.4,0.4,8024,0.0001627339300244101
8920,"Bonham, TX",1195.0,33.5772222,-96.1780556,0.1,0.1,0.1,9995,3.4129692832764505e-05
8947,"Bonifay, FL",17884.0,30.7916667,-85.6797222,0.02,0.02,0.02,4230,2.2675736961451248e-05
8974,"Bonita Springs, FL",13970.0,26.339444399999994,-81.77888890000001,33.04,28.04,4.673333333,310298,0.0002564600135060661
8992,"Bonneauville, PA",4695.8333333333,39.811944399999994,-77.1375,0.34,0.34,0.34,4427,0.0001825013419216318
9001,"Bonners Ferry, ID",12850.384615384599,48.6913889,-116.31527779999999,0.0,0.0,0.0,2613,0.0
9028,"Boone, IA",500.0,42.0597222,-93.88,0.04,-0.96,-0.48,12793,7.595898214963919e-06
9055,"Boone, NC",2800.0,36.216666700000005,-81.6747222,2.98,-1.02,-0.204,22763,0.0003529969201610993
9082,"Booneville, AR",20325.1875,35.14,-93.92138890000001,0.04,0.04,0.04,3335,2.8469750889679717e-05
9109,"Booneville, MS",2380.0,34.658055600000004,-88.5666667,0.02,0.02,0.02,6050,9.72762645914397e-06
9163,"Boonville, IN",13915.2608695652,38.0491667,-87.2741667,0.18,0.18,0.18,6258,6.872852233676975e-05
9190,"Boonville, MO",1437.5,38.97361110000001,-92.7430556,0.04,0.04,0.04,9229,1.1611030478955007e-05
9217,"Borger, TX",1050.0,35.667777799999996,-101.3969444,0.1,0.1,0.1,13574,1.9584802193497848e-05
9244,"Boscobel, WI",1200.0,43.13444439999999,-90.70527779999999,0.02,0.02,0.02,3261,1.6680567139282737e-05
9271,"Boston, MA--NH--RI",266514.0,42.3583333,-71.0602778,266.42,8.42,0.032509653,4181019,0.0001654344875206933
9325,"Boulder City, NV",25823.6,35.9786111,-114.83166670000001,2.16,2.16,2.16,13866,0.0003557898204579147
9298,"Boulder, CO",800.0,40.015,-105.27,24.04,0.04,0.0016,114591,0.0004917865106478735
9352,"Bowie, TX",3150.0,33.5588889,-97.8483333,0.0,0.0,0.0,5143,0.0
9379,"Bowling Green, KY",2400.0,38.140555600000006,-83.0752778,0.46,0.46,0.46,78306,1.5096321092186013e-05
9406,"Bowling Green, MO",2996.1538461539008,39.341944399999996,-91.195,0.02,0.02,0.02,5356,1.1474469305794607e-05
9433,"Bowling Green, OH",3391.5,40.9458333,-81.4833333,1.42,-6.58,-0.7311111109999999,30738,0.00012528674783836245
9460,"Box Elder, SD",9588.1111111111,44.1125,-103.06777779999999,0.08,0.08,0.08,7885,3.0086498683715683e-05
9487,"Boyne City, MI",3185.0,45.216666700000005,-85.01388890000001,0.06,0.06,0.06,3501,3.949967083607637e-05
9514,"Bozeman, MT",1750.0,45.6797222,-111.03777779999999,0.72,0.72,0.72,43164,4.0165123284614524e-05
9532,"Brackettville, TX",2400.0,29.310277799999998,-100.4175,0.04,0.04,0.04,2862,4.175365344467641e-05
9541,"Bradford, PA--NY",6520.0,41.9558333,-78.6441667,0.08,0.08,0.08,12083,1.6999575010624735e-05
9568,"Brady, TX",2400.0,31.135,-99.3347222,0.02,0.02,0.02,5357,1.1043622308117063e-05
9600,"Braidwood--Coal City--Wilmington, IL",140155.083333333,41.3077778,-88.1466667,0.02,0.02,0.02,22685,2.296738631143776e-06
9622,"Brainerd, MN",2010.0,46.35805560000001,-94.2005556,1.18,0.18,0.09,19812,0.00013689095127610208
9649,"Brandon, SD",20318.8333333333,43.5947222,-96.57166670000001,0.06,0.06,0.06,8173,2.0718232044198896e-05
9676,"Branson, MO",4780.0,36.6436111,-93.2183333,1.14,0.14,0.07,22645,0.00012689225289403382
9703,"Brattleboro, VT--NH",31689.0,42.8508333,-72.5583333,1.38,-0.62,-0.206666667,9980,0.0002920016927634363
9730,"Brawley, CA",7587.5,32.9786111,-115.52944440000002,0.3,0.3,0.3,25032,3.965631196298744e-05
9784,"Brazoria, TX",1691.6666666667002,29.0441667,-95.5688889,0.06,0.06,0.06,3908,4.1039671682626536e-05
9801,"Breaux Bridge, LA",16190.0,30.273333299999997,-91.8991667,0.48,0.48,0.48,18465,7.950969024349843e-05
9811,"Breckenridge, CO",13720.0,39.4816667,-106.03777779999999,1.22,0.22,0.11,7179,0.000433392539964476
9838,"Breckenridge, TX",3325.0,32.7555556,-98.9019444,0.0,0.0,0.0,5839,0.0
9865,"Breese, IL",983.3333333333001,38.610555600000005,-89.5269444,0.34,0.34,0.34,5800,0.0001448040885860307
9892,"Bremen, GA",1687.5,33.7211111,-85.1455556,0.74,-0.26,-0.13,6516,0.0003087192323738006
9919,"Bremen, IN",1316.6666666667,41.446388899999995,-86.14805559999999,0.02,0.02,0.02,4663,1.1080332409972299e-05
9946,"Bremerton, WA",151865.05,47.5675,-122.63138889999999,11.94,-7.06,-0.353,198979,0.00015390564578499611
9973,"Brenham, TX",1328.5714285714,30.1666667,-96.3975,0.04,0.04,0.04,15682,7.797270955165692e-06
10000,"Brent, AL",9227.8095238095,32.9372222,-87.1647222,0.08,0.08,0.08,5525,6.374501992031872e-05
10027,"Brevard, NC",1800.0,35.2333333,-82.7344444,0.12,0.12,0.12,13121,2.2413149047441165e-05
10081,"Brewton, AL",18726.25,31.105,-87.07222220000001,0.08,0.08,0.08,6866,2.8996013048205872e-05
10162,"Bridgeport--Stamford, CT--NY",300105.0,40.712784,-74.005941,96.96,22.96,0.306133333,923311,0.00028681638545093117
10135,"Bridgeport, TX",3150.0,33.21,-97.7544444,0.06,0.06,0.06,5646,3.719776813391196e-05
10189,"Bridgeton, NJ",6486.666666666701,39.4272222,-75.2344444,0.88,0.88,0.88,35022,9.186762710094999e-05
10198,"Bridgeville, DE",6486.666666666701,38.7425,-75.60472220000001,0.0,0.0,0.0,3343,0.0
10297,"Brillion, WI",5908.333333333299,44.1772222,-88.0641667,0.02,0.02,0.02,2968,1.7809439002671416e-05
10324,"Brinkley, AR",1350.0,34.8877778,-91.1944444,0.06,0.06,0.06,2528,5.725190839694656e-05
10351,"Bristol--Bristol, TN--VA",2627.2,36.585627,-82.15746800000001,2.54,-0.46,-0.115,69501,8.71325168947892e-05
10378,"Bristow, OK",14163.1578947368,35.830555600000004,-96.3908333,0.0,0.0,0.0,4110,0.0
10405,"Broadway, VA",2812.5,38.6130556,-78.7991667,0.08,0.08,0.08,6228,3.0452988199467072e-05
10418,"Brockport, NY",2983.3333333333007,43.2136111,-77.9394444,0.44,0.44,0.44,20255,6.144393241167435e-05
10426,"Brockway, PA",9175.8333333333,41.2491667,-78.7997222,0.0,0.0,0.0,2856,0.0
10459,"Brodhead, WI",1681.9230769230999,42.618333299999996,-89.37611109999999,0.0,0.0,0.0,3506,0.0
10513,"Broken Bow, NE",1064.6666666667,41.4019444,-99.63888890000001,0.04,0.04,0.04,3537,2.592352559948153e-05
10540,"Broken Bow, OK",1195.0,34.029166700000005,-94.7388889,0.0,0.0,0.0,4253,0.0
10567,"Brookfield, MO",3322.7272727273,39.7844444,-93.0733333,0.0,0.0,0.0,4281,0.0
10594,"Brookhaven, MS",1140.0,31.578888899999995,-90.4405556,0.2,-1.8,-0.6,10635,5.002501250625313e-05
10621,"Brookings, OR",3500.0,42.0527778,-124.28277779999999,0.42,0.42,0.42,10915,7.935008501794823e-05
10648,"Brookings, SD",1130.0,44.3113889,-96.7980556,0.36,0.36,0.36,22482,4.349401957230881e-05
10675,"Brooklyn, MI",2466.6666666667,42.1058333,-84.2483333,0.18,0.18,0.18,2773,0.00015775635407537248
10702,"Brookshire, TX",69809.7222222222,29.7858333,-95.9508333,0.0,0.0,0.0,4486,0.0
10810,"Brookville, PA",9175.8333333333,41.16111110000001,-79.08333329999999,0.08,0.08,0.08,4542,3.97219463753724e-05
10837,"Brownfield, TX",952.5,33.1811111,-102.2738889,0.0,0.0,0.0,9530,0.0
10864,"Browning, MT",1116.6666666667,48.5569444,-113.0125,0.04,0.04,0.04,4624,2.7378507871321012e-05
10891,"Browns Mills--Fort Dix, NJ",18022.2222222222,40.0297222,-74.6188889,0.62,0.62,0.62,37985,5.3997561400452884e-05
10918,"Brownstown, IN",1470.0,38.8788889,-86.0419444,0.02,0.02,0.02,3149,1.6406890894175555e-05
10945,"Brownsville, TN",2662.5,35.593888899999996,-89.26222220000001,0.0,0.0,0.0,9879,0.0
10972,"Brownsville, TX",3276.5,25.9013889,-97.49722220000001,2.46,2.46,2.46,217585,4.087600943803795e-05
10999,"Brownwood, TX",3325.0,31.7091667,-98.99083329999999,0.58,0.58,0.58,22711,7.722007722007721e-05
11026,"Brunswick, GA",4100.8,31.1497222,-81.4916667,2.18,0.18,0.06,51024,0.00011395713538944067
11053,"Brunswick, MD--VA",4200.0,39.3141667,-77.6280556,0.08,0.08,0.08,8495,2.5915127955944283e-05
11040,"Brunswick, ME",2300.0,43.914444399999994,-69.9658333,2.44,-0.56,-0.14,29159,0.000198180636777128
11080,"Brush, CO",4550.0,40.258888899999995,-103.6233333,0.06,0.06,0.06,5816,2.771362586605081e-05
11107,"Bryan, OH",1500.0,41.4747222,-84.5525,0.06,0.06,0.06,9762,1.504136375031336e-05
11134,"Buckeye, AZ",123595.375,33.3702778,-112.58305559999998,0.2,0.2,0.2,19424,3.5198873636043646e-05
11161,"Buckhannon, WV",2606.5454545455,38.993888899999995,-80.23222220000001,0.04,0.04,0.04,8731,1.335113484646195e-05
11175,"Buckhead (Bryan County), GA",12150.0,31.853236,-81.269778,0.64,-0.36,-0.18,5168,0.0003747072599531616
11188,"Buckner, MO",60467.5,39.1325,-94.1983333,0.04,0.04,0.04,3034,3.5211267605633805e-05
11215,"Bucyrus, OH",2315.5,40.8083333,-82.97555559999999,0.08,0.08,0.08,12401,1.5145778114350625e-05
11242,"Buena Vista, CO",1550.0,38.8422222,-106.13055559999998,0.0,0.0,0.0,4483,0.0
11269,"Buena Vista, VA",1250.0,37.7341667,-79.35416670000001,0.68,-0.32,-0.16,6536,0.0002425972172672137
11296,"Buffalo, MN",4690.0,45.171944399999994,-93.8744444,0.2,0.2,0.2,15972,3.365870077415012e-05
11323,"Buffalo, MO",1266.6666666667,37.6459,-93.0942,0.0,0.0,0.0,3031,0.0
11350,"Buffalo, NY",37498.285714285696,42.8863889,-78.87861109999999,40.8,2.8,0.071794872,935906,0.00010399832787002248
11377,"Buffalo, WY",816.6666666666998,44.3483333,-106.69833329999999,0.0,0.0,0.0,4368,0.0
11404,"Buhl, ID",2050.0,42.599166700000005,-114.75861110000001,0.0,0.0,0.0,4138,0.0
11415,"Buies Creek, NC",2908.5,35.41305560000001,-78.7358333,0.08,0.08,0.08,5628,5.215123859191656e-05
11431,"Bullhead City, AZ--NV",5795.833333333299,35.1477778,-114.5675,1.6,0.6,0.3,48656,7.902795613948435e-05
11512,"Bunkie, LA",6758.9473684211,30.953055600000003,-92.1825,0.0,0.0,0.0,4090,0.0
11539,"Buras, LA",8726.6666666667,29.351666700000003,-89.5241667,0.24,0.24,0.24,3767,0.0001751824817518248
11566,"Burgaw, NC",4200.0,34.5519444,-77.9263889,0.0,0.0,0.0,3456,0.0
11575,"Burgettstown, PA",11057.1428571429,40.381944399999995,-80.3930556,0.06,0.06,0.06,3380,4.53857791225416e-05
11593,"Burkburnett, TX",600.0,34.097777799999996,-98.5702778,0.16,-0.84,-0.42,10002,3.853564547206166e-05
11620,"Burley, ID",1900.0,42.5358333,-113.79194440000002,0.22,0.22,0.22,15977,4.074828671976292e-05
11647,"Burlington, CO",3698.3333333333003,39.3061111,-102.26888890000001,0.0,0.0,0.0,4243,0.0
11674,"Burlington, IA--IL",2187.5,40.8075,-91.11277779999999,0.72,-0.28,-0.14,29569,5.708848715509039e-05
11701,"Burlington, KS",1126.0,38.194444399999995,-95.7425,0.28,-0.72,-0.36,2503,0.000260950605778192
11728,"Burlington, NC",2500.0,36.095555600000004,-79.4380556,3.72,-3.28,-0.41,119911,7.685791615875705e-05
11755,"Burlington, VT",2478.5714285714002,44.4758333,-73.2125,9.06,-13.94,-0.580833333,108740,0.00020541422935655015
11782,"Burlington, WI",30666.6666666667,42.67805560000001,-88.2761111,2.52,-0.48,-0.12,23534,0.00027928626842513575
11809,"Burnet, TX",56445.4545454545,30.758055600000006,-98.2280556,0.0,0.0,0.0,5428,0.0
11836,"Burney, CA",3151.0,40.8825,-121.6597222,0.02,0.02,0.02,3171,1.7889087656529517e-05
11863,"Burns, OR",9711.1111111111,43.586388899999996,-119.0530556,0.0,0.0,0.0,4131,0.0
11872,"Burnt Store Marina, FL",4860.0,26.7647222,-82.05111109999999,0.18,0.18,0.18,3061,0.00012775017743080197
11890,"Bushnell, FL",3110.0,28.6647222,-82.1130556,0.0,0.0,0.0,3500,0.0
11917,"Bushnell, IL",2187.5,40.5527778,-90.5061111,0.0,0.0,0.0,3045,0.0
11944,"Butler, IN",1500.0,41.4297222,-84.87138890000001,0.0,0.0,0.0,2651,0.0
11971,"Butler, MO",1500.0,38.2538,-94.3356,0.0,0.0,0.0,3875,0.0
11998,"Butler, PA",42366.6666666667,40.8611111,-79.8955556,1.24,1.24,1.24,40352,7.0804545194998e-05
12025,"Butner, NC",14295.0,36.131944399999995,-78.7569444,0.22,0.22,0.22,16975,5.939524838012959e-05
12052,"Butte-Silver Bow, MT",913.0,46.0036111,-112.66694440000002,0.28,0.28,0.28,30287,2.0623112616925685e-05
12079,"Byron, IL",7927.7777777778,42.1269444,-89.2555556,0.1,0.1,0.1,7057,3.9032006245121e-05
12106,"Byron, MN",17447.5,44.0327778,-92.64527779999999,0.76,-0.24,-0.12,4864,0.0004465334900117509
13267,"Ca_on City, CO",1550.0,38.449406,-105.22533200000001,0.6,0.6,0.6,27139,6.179833144505098e-05
12120,"Cache, OK",600.0,34.6294444,-98.6283333,0.02,0.02,0.02,2600,2.4096385542168674e-05
12133,"Cactus, TX",1050.0,36.0522222,-102.0019444,0.04,0.04,0.04,3292,5.270092226613966e-05
12160,"Cadillac, MI",3185.0,44.2519444,-85.4011111,0.1,0.1,0.1,11690,2.1381227282446015e-05
12187,"Cadiz, KY",1706.25,36.865,-87.8352778,0.04,0.04,0.04,2960,2.9390154298310065e-05
12214,"Cadiz, OH",5644.4444444445,40.2727778,-80.9969444,0.0,0.0,0.0,2521,0.0
